SubjID,CaudalMiddleFrontal.L,EntorhinalCortex.L,PostcentralGyrus.L,LateralFrontalTriangularis.L,SupramarginalGyrus.L,MiddleFILLING.L,Insula.L,LateralOrbitofrontal.L,LateralFrontalOrbitalis.L,MiddleTemporal.L,Pericalcarine.L,Parahippocampal.L,ParacentralGyrus.L,MedialOrbitofrontal.L,Cuneus.L,InferiorTemporal.L,RostralMiddleFrontal.L,RostralAnteriorCingulate.L,IsthmusCingulateGyrus.L,InferiorOccipitalCortex.L,LingualGyrus.L,SuperiorParietal.L,LateralFrontalOpercularis.L,FusiformGyrus.L,CaudalAnteriorCingulate.L,SuperiorFrontalGyrus.L,Precuneus.L,TransverseTemporal.L,PrecentralGyrus.L,InferiorParietal.L,PosteriorCingulate.L,SuperiorTemporal.L,CaudalMiddleFrontal.R,EntorhinalCortex.R,PostcentralGyrus.R,LateralFrontalTriangularis.R,SupramarginalGyrus.R,MiddleFILLING.R,Insula.R,LateralOrbitofrontal.R,LateralFrontalOrbitalis.R,MiddleTemporal.R,Pericalcarine.R,Parahippocampal.R,ParacentralGyrus.R,MedialOrbitofrontal.R,Cuneus.R,InferiorTemporal.R,RostralMiddleFrontal.R,RostralAnteriorCingulate.R,IsthmusCingulateGyrus.R,InferiorOccipitalCortex.R,LingualGyrus.R,SuperiorParietal.R,LateralFrontalOpercularis.R,FusiformGyrus.R,CaudalAnteriorCingulate.R,SuperiorFrontalGyrus.R,Precuneus.R,TransverseTemporal.R,PrecentralGyrus.R,InferiorParietal.R,PosteriorCingulate.R,SuperiorTemporal.R
0050269,3.4321,3.7264,3.0649,3.4625,3.4216,2.0096,3.4867,3.3713,3.6006,3.58,2.7629,2.9169,3.3331,3.1632,2.8551,3.5179,3.4443,3.0581,3.3116,2.9818,3.0278,3.0917,3.4644,3.3421,3.0594,3.637,3.4463,3.2554,3.2836,3.3432,3.267,3.6258,3.396,3.8535,3.125,3.5389,3.6199,2.147,3.6456,3.4848,3.6489,3.8048,2.806,3.022,3.4325,3.3115,2.9269,3.6161,3.4871,3.2479,3.6369,3.038,3.0249,3.1521,3.5158,3.4509,3.0141,3.6825,3.553,3.5504,3.3451,3.449,3.4674,3.8348
0050340,3.6108,3.7168,3.2259,3.7969,3.5489,2.0693,3.5626,3.423,3.7003,3.8257,2.9775,2.9896,3.363,3.3503,3.112,3.7267,3.7956,3.3715,3.612,3.2585,3.0716,3.2073,3.6409,3.4373,3.2162,3.7956,3.5909,3.385,3.2914,3.4608,3.5472,3.7538,3.5271,3.4763,3.0191,3.6424,3.3811,2.0344,3.5551,3.2256,3.4215,3.7601,2.8695,2.8684,3.2061,3.3066,3.0536,3.4634,3.5844,3.1046,3.3482,3.0401,2.9818,3.2008,3.6267,3.2889,3.0712,3.7411,3.3269,3.4628,3.2399,3.4893,3.4024,3.6496
0050159,3.381,3.6872,2.8952,3.3226,3.2424,2.0225,3.6464,3.3455,3.3294,3.5056,2.9136,2.9811,3.1725,3.0457,3.1042,3.5334,3.2789,3.0831,3.1093,3.0272,3.0932,2.9742,3.2503,3.2594,2.8434,3.3477,3.2809,3.1479,3.0685,3.3132,3.1092,3.4698,3.414,3.9846,3.092,3.6168,3.5496,2.0942,3.8803,3.4563,3.5468,3.8997,3.1061,3.1384,3.347,3.2687,3.1107,3.7274,3.5761,3.1535,3.4657,3.1949,3.2614,3.2283,3.5742,3.4656,3.004,3.5841,3.5825,3.5308,3.288,3.5488,3.2744,3.7711
0051073,3.3732,3.0159,2.7279,3.1806,3.0767,1.677,3.0047,3.1889,3.3411,3.3233,2.725,2.5928,3.1089,2.8457,2.929,3.2682,3.2181,2.6102,2.7288,2.8666,2.7354,2.9654,3.0666,2.9546,2.3709,3.4116,3.0291,2.975,3.1417,3.2227,2.7737,3.1889,3.2823,2.9768,2.6225,3.2117,3.0103,1.6817,2.6504,2.9174,3.1296,3.2706,2.7983,2.4071,3.049,2.8443,2.8307,3.2026,3.2002,2.5206,2.7085,2.902,2.782,2.9102,2.9742,2.8249,2.5821,3.3989,3.0802,2.9913,3.0203,3.0556,2.6787,3.148
0050042,3.1666,3.4676,2.8815,3.2872,3.1462,2.0303,3.5823,3.2482,3.2513,3.3477,2.6151,2.9232,3.14,2.9985,2.7796,3.3241,3.306,2.9614,3.1385,2.9309,2.8722,2.9725,3.2448,3.1657,3.0516,3.4028,3.127,3.1398,3.0547,3.1807,3.1957,3.4048,3.335,3.5745,2.8964,3.371,3.222,2.1156,3.4909,3.2289,3.3228,3.5986,2.5653,3.0131,3.1956,3.1194,2.7241,3.4768,3.3404,3.2347,3.1949,3.0246,2.9847,3.0631,3.2222,3.3578,3.0484,3.4476,3.2955,3.3476,3.0995,3.2726,3.096,3.5586
0050785,3.0526,2.9087,3.3028,3.1842,3.6718,1.841,3.3954,3.3787,3.4203,3.9029,3.1299,3.0247,3.693,3.2172,2.9825,3.8332,3.0687,3.1358,3.4139,3.1402,3.4234,3.1319,3.2568,3.5047,2.8517,3.3803,3.5498,3.7316,3.3612,3.5686,3.2465,3.6932,3.56,2.7317,3.5143,3.5546,3.6476,1.7727,3.4491,3.3425,3.5287,3.5826,3.0086,2.7034,3.4784,3.1214,2.9418,3.4345,3.5974,3.4028,2.8652,2.8958,3.2262,3.2932,3.6171,3.1322,3.3284,3.4226,3.4081,3.7072,3.5248,3.2696,3.1727,3.5918
0050610,3.2917,3.7171,3.0029,3.4163,3.4271,2.0708,3.3972,3.6227,3.4703,3.5458,3.2332,2.954,3.228,3.5093,3.1858,3.5708,3.5046,3.4126,3.3667,3.0421,3.1433,3.2723,3.3381,3.2061,3.379,3.6425,3.5478,3.4741,3.2187,3.3707,3.2761,3.6126,3.4567,3.9516,3.0014,3.6881,3.435,2.0077,3.4388,3.7181,3.5769,3.7017,3.097,2.9578,3.2336,3.6627,3.1644,3.7008,3.7307,3.1018,3.193,3.151,3.1578,3.152,3.6329,3.1792,2.9653,3.6967,3.3472,3.3795,3.1812,3.3962,3.32,3.7565
0050381,3.6104,3.7969,3.3448,3.4891,3.5851,2.1813,3.6639,3.3187,3.5587,3.7168,3.2185,2.9788,3.5526,3.1705,3.097,3.8016,3.5931,3.336,3.6944,2.9891,3.2033,3.0748,3.583,3.5501,3.1441,3.6877,3.7663,3.2504,3.4753,3.3092,3.4297,3.6182,3.508,3.8472,3.1373,3.5465,3.6293,2.1785,3.7299,3.196,3.4037,3.5591,3.2942,2.794,3.2735,3.2216,3.1663,3.4611,3.5572,3.2092,3.8534,3.0162,3.2479,3.2547,3.3835,3.3262,3.1322,3.6416,3.7422,3.1736,3.2439,3.3854,3.4912,3.5442
0050010,3.0844,3.2556,2.6125,3.2058,3.0254,1.9192,3.1595,3.1606,3.2188,3.2127,2.4458,2.6225,2.9285,2.9265,2.6837,3.1962,3.1347,2.8705,2.842,2.6248,2.7136,2.7295,3.1421,3.0252,2.7639,3.3678,3.0276,3.2852,2.8469,2.8979,2.7445,3.4466,3.1255,3.4107,2.6875,3.1473,3.0561,1.9042,3.1883,2.9902,3.1582,3.2364,2.338,2.8627,2.835,2.9845,2.5429,3.1253,3.1238,3.0243,2.6802,2.6624,2.6672,2.7066,3.0602,3.1266,2.9246,3.3355,2.9384,3.0993,2.8273,3.002,2.7759,3.3431
0050811,3.3352,4.1357,3.1016,3.5273,3.5127,2.2607,4.1409,3.7212,3.6219,3.7883,3.0753,3.3116,3.4744,3.464,3.2491,3.8249,3.5578,3.3474,3.5456,3.3093,3.2413,3.2388,3.4591,3.7547,3.1009,3.4475,3.5833,3.5216,3.3987,3.6815,3.3858,3.7668,3.7186,4.0014,3.1549,3.6238,3.7304,2.2863,4.2334,3.4441,3.6348,3.8809,3.069,3.3481,3.4279,3.456,3.1986,3.889,3.6743,3.3237,3.6496,3.2973,3.3162,3.2651,3.725,3.7457,3.2305,3.5851,3.4781,3.8329,3.4396,3.6,3.6794,3.842
0051063,3.2965,3.2038,2.9454,3.2732,3.2825,1.7275,2.8414,3.1415,3.3046,3.5068,2.6876,2.6836,3.1075,2.7333,2.7631,3.4465,3.2244,2.5405,2.6915,2.8101,2.8367,3.0373,3.2603,3.1264,2.3575,3.403,3.0172,3.3361,3.1377,3.0557,2.731,3.4272,3.2973,3.3191,2.8669,3.2485,3.2412,1.7726,3.2052,3.2425,3.4289,3.3857,2.6493,2.7268,2.924,2.94,2.7333,3.3399,3.2284,2.5779,2.7839,2.6748,2.8825,2.8415,3.2482,3.1329,2.5508,3.4253,3.1093,3.4881,3.0106,3.0747,2.8691,3.3899
0051085,3.5954,3.5762,3.0654,3.6841,3.6878,1.9382,3.3091,3.5834,3.7794,3.6904,2.9804,2.9499,3.2073,3.1163,3.0451,3.721,3.619,2.9086,3.0496,3.1197,3.0048,3.3758,3.6174,3.4717,2.6927,3.723,3.495,3.7061,3.2757,3.5645,2.93,3.7604,3.5505,3.3417,3.1216,3.6391,3.5609,1.7863,2.7025,3.2986,3.5136,3.5545,2.9518,2.8115,3.3998,2.9721,3.0171,3.5773,3.5578,2.9778,2.7695,3.2523,3.0381,3.4357,3.4845,3.4834,3.145,3.6276,3.529,3.3013,3.3186,3.4805,2.8369,3.5261
0050775,2.9271,3.4103,2.5212,3.0258,3.0116,2.0197,3.4946,3.4641,3.5763,3.3763,2.689,2.8209,2.8461,3.2178,2.7547,3.3767,2.9624,3.0094,3.4909,2.77,2.8703,2.7284,3.0193,3.1794,2.8008,3.04,3.2135,3.2295,2.7832,3.0811,3.164,3.2031,3.4239,3.8883,2.921,3.6175,3.4671,2.1233,3.6195,3.4621,3.9502,3.7264,3.0194,3.0366,3.1213,3.3145,3.0519,3.8991,3.6233,3.3272,3.5571,2.9923,3.1433,3.0753,3.6205,3.5206,3.063,3.6411,3.4354,3.4024,3.2078,3.5015,3.4237,3.6277
0050428,3.3225,3.3147,2.7952,3.5298,3.3126,2.0563,3.2197,3.0871,3.4903,3.3925,2.7142,2.9143,3.1225,3.1401,2.8619,3.5331,3.379,3.2411,3.461,2.8054,3.0052,2.8802,3.3406,3.2196,3.3796,3.5942,3.4319,3.4433,2.9481,2.9711,3.4083,3.4534,3.0505,3.1753,2.7406,3.4822,3.2977,1.9872,3.289,3.0015,3.2209,3.4359,2.8395,2.7911,3.1167,3.1408,2.8962,3.2071,3.1903,3.0417,3.2208,2.857,2.9512,2.9772,3.3402,3.0548,3.2103,3.5779,3.3934,3.5424,3.0155,3.0335,3.2698,3.517
0050807,3.3117,3.8223,3.052,3.433,3.617,2.0627,3.741,3.6136,3.7343,3.7344,2.9799,3.2932,3.2498,3.2245,3.167,3.7601,3.2695,2.8391,3.6093,3.2328,3.2785,3.2666,3.4013,3.4986,2.9388,3.3856,3.534,3.6348,3.2262,3.535,3.3092,3.8817,3.3609,3.7656,3.0281,3.7011,3.6295,2.1657,3.5901,3.354,3.6774,3.8313,3.0021,3.4654,3.0153,3.1344,3.06,3.8987,3.5503,3.1709,3.4511,3.0793,3.1626,3.2103,3.4162,3.6164,3.0607,3.4172,3.4529,3.7006,3.1428,3.6348,3.2587,3.9192
0050473,3.5523,3.8849,3.1541,3.5309,3.5194,2.0746,3.9416,3.4929,3.5456,3.7387,2.942,2.8214,3.2914,3.1152,3.1704,3.7434,3.4757,2.9651,3.3105,3.3177,3.1902,3.1303,3.5386,3.6056,3.0043,3.5612,3.5899,3.5321,3.3357,3.5151,3.2353,3.74,3.1415,3.6616,3.0166,3.16,3.3028,1.9409,3.7168,3.1989,3.4254,3.7126,2.8585,2.6921,3.2281,2.9876,3.0083,3.7101,3.1456,2.8153,3.2017,3.1759,2.9177,3.0622,3.1707,3.517,2.6486,3.3653,3.3759,3.3201,3.1651,3.4875,3.2426,3.534
0050163,3.4089,3.515,3.0237,3.4765,3.3698,1.9217,3.4448,3.4746,3.4971,3.6696,2.7727,2.812,3.175,3.1637,2.9987,3.6231,3.4145,3.0765,3.1743,2.8987,2.8704,3.1424,3.4345,3.2224,2.7941,3.4928,3.3742,3.31,3.1869,3.3319,2.9209,3.5243,3.3282,3.9218,2.9733,3.4129,3.4416,2.0368,3.4115,3.3578,3.5505,3.7185,2.9496,3.1452,3.1724,3.1165,2.965,3.7498,3.3521,3.0772,3.5498,3.0488,3.0841,3.2074,3.3653,3.4066,3.0111,3.5853,3.4006,3.3108,3.0765,3.4227,3.0908,3.6657
0051172,3.1938,3.5011,2.8536,3.4487,3.5777,1.9877,3.7364,3.0865,3.3712,3.6729,3.1001,3.2072,3.0616,2.8333,3.2164,3.6871,3.2503,2.6951,3.6854,3.2999,3.3887,3.0173,3.397,3.7391,2.4198,3.0771,3.6166,3.4204,3.1951,3.444,2.9997,3.4195,2.9362,3.4615,2.6701,3.1861,3.1113,2.0006,3.4922,3.0958,3.1016,3.6644,3.4237,3.0868,2.9292,3.0568,3.291,3.7184,3.0979,3.0036,3.787,3.2865,3.5633,3.1424,3.1737,3.664,2.9077,3.1518,3.6831,3.4214,2.867,3.4527,3.0598,3.448
0050117,3.3016,3.7442,3.0903,3.3023,3.4111,1.9595,3.4478,3.3031,3.2915,3.5526,2.6137,3.0332,3.1822,3.1386,2.6688,3.6286,3.2001,3.0249,3.2717,2.847,2.9585,3.036,3.2506,3.4162,3.0024,3.4086,3.2808,3.4716,3.2943,3.3057,3.2565,3.6446,3.1798,3.6087,2.9309,3.3622,3.4315,1.9338,3.4939,3.347,3.5933,3.5561,2.5257,2.9311,3.1845,3.0835,2.6878,3.5597,3.1577,2.8504,3.0224,2.8672,2.8725,3.1025,3.2832,3.2255,2.8291,3.3556,3.243,3.4342,3.2205,3.3518,3.1347,3.5995
0051066,3.2464,3.3742,2.8578,3.3778,3.3405,1.8682,3.0365,3.2798,3.5047,3.3915,2.5379,2.6301,3.1073,3.0129,2.7135,3.2775,3.2833,2.6575,2.9798,2.6768,2.7089,3.0606,3.2568,3.0108,2.689,3.4391,3.2779,2.971,3.0756,3.2352,2.8986,3.2741,3.3156,3.5201,2.8076,3.3296,3.2822,1.8443,3.2994,3.1708,3.4228,3.4189,2.7135,2.7216,3.0346,3.0775,2.6729,3.397,3.203,2.9265,2.8704,2.7429,2.8948,3.0382,3.3221,3.1344,2.9068,3.4422,3.1815,3.218,3.0514,3.1622,2.9924,3.4677
0051134,3.4383,3.9976,2.957,3.46,3.4081,2.0786,3.7925,3.5308,3.7041,3.7364,2.7775,3.1102,3.2511,3.3339,3.0041,3.7873,3.3522,3.1863,3.2063,3.2946,2.9657,3.1106,3.5573,3.4983,3.1159,3.6606,3.3651,3.3869,3.2531,3.3926,3.2046,3.7523,3.3558,3.786,3.0329,3.4092,3.4836,2.0876,3.8906,3.4026,3.5559,3.7911,2.9086,2.9532,3.3374,3.2059,3.1168,3.829,3.3075,3.1827,3.0743,3.0224,2.922,3.1688,3.4705,3.3989,3.0523,3.5104,3.3612,3.5024,3.2386,3.3201,3.3222,3.6718
0050145,3.52,3.6345,3.11,3.6011,3.4993,2.0306,3.9603,3.5192,3.7387,3.6884,3.0706,2.8282,3.4858,3.2395,3.0809,3.8138,3.5189,3.2187,3.2987,3.2128,3.1601,3.2856,3.6138,3.425,2.9926,3.6822,3.5226,3.5306,3.3495,3.6224,3.1283,3.6972,3.4069,3.7598,3.0125,3.6496,3.4417,2.0513,3.8047,3.387,3.6795,3.7231,3.1465,3.094,3.3621,3.2311,3.2139,3.7592,3.3411,3.0981,3.2786,3.2504,3.2132,3.3915,3.7127,3.5441,3.1914,3.5732,3.583,3.4587,3.275,3.529,3.3618,3.6656
0050209,3.6546,3.7663,3.0752,3.5911,3.6873,2.1341,4.0009,3.6256,3.6733,3.5912,3.0686,2.8829,3.2722,3.3872,3.052,3.6115,3.7947,3.4697,3.4092,3.0372,3.1759,3.3227,3.5925,3.4025,3.1529,3.8622,3.5731,3.5751,3.3419,3.4647,3.2012,3.7165,3.66,4.1832,3.0596,3.4607,3.6529,2.1212,4.1294,3.5999,3.7959,3.8748,3.2199,3.1672,3.4241,3.3419,3.3561,3.8719,3.6662,2.9287,3.5802,3.3438,3.5176,3.4493,3.5375,3.5937,2.7651,3.8466,3.6685,3.597,3.4027,3.7967,3.394,3.8819
0050506,3.3128,3.7846,3.0736,3.3455,3.3914,1.9725,3.7164,3.1764,3.3902,3.6922,2.9354,2.9179,3.1974,2.8894,3.0566,3.66,3.205,2.778,3.2556,3.1088,3.0623,3.0951,3.2593,3.3114,2.6777,3.3878,3.2847,3.543,3.2768,3.3329,2.9813,3.7296,3.4138,3.9922,3.065,3.3834,3.5248,2.0742,3.7205,3.2713,3.6577,3.7501,3.0538,3.2467,3.219,3.1995,3.1278,3.9424,3.3414,3.066,3.3915,3.2644,3.239,3.1482,3.3545,3.6845,2.9627,3.5187,3.4473,3.5423,3.2588,3.3993,3.0666,3.8158
0051167,3.6141,3.2578,3.0935,3.535,3.7672,1.9768,3.7307,3.7782,3.5378,3.5641,2.9413,2.904,3.451,3.6056,3.227,3.449,3.6844,3.2368,3.4713,3.0353,3.0286,3.3301,3.4439,3.4073,3.2973,3.8523,3.7019,3.6467,3.3615,3.5812,3.4959,3.6655,3.409,3.3337,2.7766,3.2093,3.2573,1.9038,3.4497,3.4775,3.3416,3.1883,2.6847,2.8648,3.2212,3.2962,3.1006,3.0426,3.4406,3.422,3.2464,2.7458,2.9192,3.0116,3.0346,3.1145,3.4268,3.755,3.4465,3.2539,3.0683,3.1513,3.3976,3.2356
0050974,3.2229,3.2317,2.702,3.4738,3.3293,1.7085,3.1269,3.3806,3.4201,3.4629,2.6887,2.7487,3.0302,2.9621,2.679,3.4412,3.341,2.384,2.9162,2.7229,2.9085,2.9644,3.2938,3.0888,2.2736,3.4522,3.2924,3.1279,2.9241,3.2513,2.6614,3.2142,3.297,3.2218,2.8786,3.242,3.2277,1.7108,2.9552,3.3531,3.5128,3.405,2.7342,2.6188,3.2225,3.0598,2.6765,3.3121,3.3816,2.5364,2.5925,3.0089,2.7582,3.0683,3.0751,3.1208,2.5314,3.5604,3.3459,3.1167,2.974,3.3083,2.8565,3.2963
0050805,3.1836,3.8418,2.8938,3.356,3.3524,2.2479,3.7881,3.58,3.6959,3.7055,2.9972,3.0229,3.2101,3.4516,3.0093,3.8288,3.2974,3.3121,3.7846,3.0355,3.1846,3.0967,3.3274,3.5555,2.7978,3.2866,3.5369,3.385,3.1957,3.3084,3.4005,3.6664,3.4899,3.7638,2.9972,3.6116,3.4587,2.1338,4.0061,3.4089,3.7876,3.9517,3.01,3.1309,3.1753,3.4779,3.1227,3.986,3.4517,3.1178,3.4522,3.1803,3.2913,3.1634,3.5889,3.6387,2.9789,3.5021,3.5015,3.4624,3.35,3.6243,3.3149,3.842
0051353,3.215,2.419,3.356,3.248,3.6814,1.8849,3.2107,2.7684,3.0401,3.3814,3.2742,2.5579,3.3853,3.0212,3.1687,3.3278,3.177,3.0485,3.4368,3.1097,3.4237,3.5521,3.3622,3.2302,2.9638,3.3347,3.6119,3.4951,3.271,3.476,3.0808,3.235,2.9431,2.0733,3.1212,3.3864,3.2902,2.7603,3.0897,3.0736,3.1286,3.2804,2.9931,3.106,2.808,2.7271,2.9166,3.0788,3.3908,2.9841,2.9631,3.0159,2.9581,3.0949,3.4626,3.0412,3.017,3.1319,2.889,3.2546,3.1103,3.1542,3.0938,3.3085
0050184,3.4893,4.0072,3.2918,3.7733,3.7509,2.0652,4.0611,3.6507,3.808,3.7466,3.0712,3.0542,3.4076,3.4416,3.2971,3.8418,3.6564,3.4871,3.388,3.1903,3.2244,3.3671,3.7816,3.5921,3.1575,3.7566,3.6354,3.4703,3.4329,3.5033,3.4176,3.6739,3.275,3.6316,3.1575,3.0537,3.4637,2.0369,3.4732,3.3916,3.2457,3.3372,3.0234,3.0341,3.2024,3.2466,3.0982,3.2288,3.2779,3.2831,3.5377,3.085,3.2295,3.2536,3.1493,3.3442,2.805,3.5314,3.6933,3.2089,3.3018,3.5037,3.1696,3.3596
0051198,3.0305,3.474,2.7969,3.4059,3.5869,2.0567,3.8492,3.2249,3.5411,3.7662,3.2888,3.2148,2.9784,2.9531,3.1054,3.8251,3.1098,2.9202,3.7376,3.2019,3.7214,2.9802,3.452,3.9159,2.5823,3.0834,3.5606,3.5293,3.0789,3.5473,3.0795,3.6708,2.8404,3.6186,2.4741,3.1296,2.9678,1.9863,3.4161,3.152,3.3963,3.7638,3.1501,3.4956,2.816,2.9946,3.0581,3.7991,2.8961,3.0,3.4577,2.9864,3.38,2.7081,2.9626,3.7922,2.9628,3.0509,3.3767,3.0576,2.6641,3.0911,3.0188,3.4469
0051150,3.0382,3.511,2.8003,3.0795,3.196,1.9201,3.2583,3.1526,3.0515,3.2931,2.4353,2.6826,2.9845,3.0161,2.481,3.2911,3.1824,2.737,3.0418,2.6546,2.7909,2.912,3.1095,3.2216,2.841,3.2924,3.1736,3.1111,2.9788,3.0312,2.9822,3.3342,3.2806,3.7136,2.788,3.1979,3.1655,1.895,3.5038,3.2155,3.2029,3.4081,2.5492,2.7543,3.0542,3.1657,2.6868,3.2762,3.2377,3.1877,2.9095,2.8365,2.8698,3.2492,3.2552,3.1761,3.0945,3.513,3.3713,3.3838,3.0952,3.2062,3.0076,3.4524
0051315,3.5466,3.6895,3.0766,3.3217,3.4825,2.0389,3.6632,3.1776,3.3374,3.5837,2.8864,2.7695,3.3894,2.8671,2.8983,3.4883,3.2611,2.8128,3.488,3.0355,2.8995,3.1376,3.2851,3.243,2.7133,3.5001,3.4507,3.2686,3.3412,3.355,3.1983,3.5368,3.6059,3.9672,3.056,3.3826,3.522,2.044,3.7618,3.0875,3.3633,3.7699,3.0402,2.8593,3.5025,3.0603,3.1545,3.7371,3.2742,2.8506,3.3347,3.1625,3.0213,3.2467,3.3468,3.5817,3.041,3.6593,3.6095,3.4918,3.3484,3.6738,3.3406,3.758
0050399,3.2903,3.5052,2.8902,3.3022,3.3801,2.0638,3.5481,3.1812,3.2754,3.5055,2.9199,2.9741,3.2497,3.6116,2.893,3.5285,3.2615,3.8348,3.3327,2.8989,3.1863,2.9715,3.3428,3.4152,3.422,3.4075,3.3646,3.2516,3.1372,3.0546,3.2992,3.4501,2.9745,3.5671,2.8161,3.3446,3.3759,2.1049,3.4168,3.1134,3.2859,3.3457,2.8675,3.1099,2.9937,3.4134,2.81,3.2085,3.2941,3.6315,3.3331,2.933,3.1129,2.9413,3.2499,3.2628,3.3147,3.2901,3.2374,3.3076,2.9994,3.0292,3.2479,3.3675
0050789,3.1233,3.6134,2.8375,3.3564,3.2453,1.9292,3.6024,3.3385,3.5814,3.7604,2.9458,2.9513,3.1242,3.187,3.0118,3.641,3.1978,2.7143,3.3193,2.9514,3.1624,3.1725,3.1546,3.4169,2.6057,3.3004,3.585,3.315,3.0104,3.4237,3.0007,3.505,3.2139,3.5186,2.8892,3.6056,3.2178,1.933,3.438,3.37,3.6493,3.5443,2.8472,2.8788,3.1897,3.2453,2.9391,3.637,3.5966,3.1933,3.1707,3.1213,3.1197,3.1631,3.4697,3.5635,3.0093,3.359,3.4354,3.3348,3.0892,3.4323,3.0102,3.553
0050157,3.4228,3.6112,3.098,3.4481,3.4421,1.8294,3.5987,3.403,3.5337,3.6469,2.7726,2.8301,3.2467,3.1262,2.9178,3.7107,3.363,2.8458,3.0789,3.0627,2.9338,3.1552,3.3252,3.3462,2.8238,3.4423,3.2656,3.5302,3.2978,3.3475,3.0032,3.553,3.6008,3.9562,3.2089,3.4606,3.7479,2.0106,3.798,3.5207,3.7155,3.9012,3.0219,2.9904,3.2599,3.1845,3.0837,3.901,3.4498,2.9873,3.3497,3.175,3.1141,3.2827,3.5948,3.6329,2.7358,3.5338,3.4129,3.7668,3.4345,3.6283,2.9082,3.9876
0051358,3.1275,2.8137,3.0053,3.0461,3.3415,1.8181,3.1127,3.1113,3.1935,3.2315,3.0083,2.692,3.4411,2.9434,2.8786,3.1516,3.035,3.0757,3.061,3.0344,3.1095,2.9704,3.0986,3.1403,2.9971,3.2841,3.2331,3.0988,3.0861,3.1992,2.847,3.1691,3.5249,2.6196,3.3754,3.0725,3.4858,1.695,3.1421,2.7591,2.9693,3.0646,2.9114,2.5867,2.8972,2.6609,2.8944,2.9163,3.3835,1.8574,2.8666,3.093,2.9573,3.2273,3.2157,3.1187,1.9223,2.8051,2.9813,3.3278,3.3295,3.34,3.0351,3.1487
0050479,3.4827,3.9829,3.1289,3.5121,3.3563,2.1956,3.8901,3.3921,3.5201,3.662,2.836,2.9317,3.1449,3.0826,2.9638,3.6005,3.34,3.1297,3.3121,2.9658,3.0089,3.2407,3.4304,3.345,3.4038,3.493,3.3605,3.5042,3.3849,3.3049,3.249,3.6329,3.4782,4.0468,3.131,3.2698,3.554,2.1618,4.0415,3.3476,3.6454,3.6855,3.0376,3.0275,3.3535,3.0163,2.9787,3.811,3.2011,2.957,3.5721,3.2599,3.2158,3.335,3.32,3.6589,2.9662,3.494,3.4905,3.558,3.3559,3.5621,3.3076,3.7258
0050358,3.4901,3.183,3.1576,3.4006,3.5272,1.9741,3.5749,3.2837,3.537,3.6519,2.865,2.824,3.6565,3.3221,3.1131,3.4165,3.5265,3.4095,3.6566,2.9443,3.0943,3.3816,3.4266,3.2492,3.5123,3.6866,3.9733,3.5441,3.1952,3.4221,3.8395,3.5553,3.9737,3.3907,3.3627,3.6191,3.9444,2.0685,3.4397,3.4078,3.5464,3.8249,3.1036,3.0513,3.7643,3.5704,3.3254,3.8918,3.9066,3.3401,3.8284,3.4393,3.3394,3.8251,3.8889,3.5174,3.4455,4.0369,4.4517,3.2283,3.4357,3.8256,4.0449,3.4107
0050477,3.1724,3.5026,2.7616,3.1071,3.1253,1.9643,3.5124,3.2761,3.3163,3.4263,2.7033,2.8806,3.1045,3.049,2.6581,3.4669,3.0953,2.8926,3.1735,2.9049,2.8572,2.9022,3.1653,3.236,2.7866,3.2177,3.1777,3.2701,3.0856,3.218,2.9316,3.443,3.2854,3.7255,2.9203,3.1888,3.285,1.9031,3.6395,3.1383,3.3755,3.617,2.8794,2.899,3.1845,3.0258,2.9146,3.7069,3.0785,2.8602,2.9782,3.0169,2.9295,2.9787,3.2822,3.2558,2.6976,3.3079,3.1941,3.4657,3.2541,3.2129,2.8683,3.6577
0050276,3.4398,3.2262,2.7359,3.1,3.081,1.8288,3.7876,2.9453,3.1334,3.4563,2.856,2.7621,3.2687,3.1126,2.9044,3.5544,3.2916,3.2005,3.3493,2.9123,2.9414,2.861,3.1619,3.3952,3.2051,3.5802,3.4263,3.3276,2.9022,3.1962,3.4148,3.4522,3.084,3.2292,2.4793,3.0081,3.0384,1.7809,3.5033,2.8593,3.0817,3.121,2.5476,2.7058,2.9749,3.0668,2.7327,3.2909,3.0772,3.1653,2.8594,2.7379,2.7358,2.7692,3.0809,3.2758,3.0855,3.4442,3.1992,3.2825,2.7315,3.0715,2.9568,3.1983
0050397,3.3229,3.719,2.9102,3.3776,3.2268,2.0173,3.4309,3.34,3.4138,3.5573,2.7744,2.8775,3.3171,3.2993,2.8484,3.5831,3.3832,3.3531,3.3227,2.926,2.9793,2.9305,3.4447,3.3695,3.4033,3.5273,3.4488,3.1495,3.1864,3.2437,3.3742,3.3912,3.1929,3.6116,2.7845,3.3741,3.1441,2.0334,3.5077,3.2316,3.2291,3.6146,2.9194,2.9279,3.32,3.5721,2.9442,3.4879,3.4299,3.5073,3.4555,2.9118,3.0382,2.8482,3.4065,3.3465,3.1813,3.6463,3.5101,3.247,3.0644,3.1991,3.5295,3.3644
